"movieid","movie_title","count_rating","rating","userid","genres"
356,Forrest Gump ,658,3.5,137,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,69,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,446,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,330,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,70,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.5,137,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,362,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,117,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,445,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,72,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,415,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,567,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,52,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,45,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,411,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,444,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,523,Comedy|Drama|Romance|War
356,Forrest Gump ,658,1.0,76,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,26,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,443,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.5,16,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,78,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,233,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.5,599,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,232,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,404,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,439,Comedy|Drama|Romance|War
356,Forrest Gump ,658,2.0,81,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,247,Comedy|Drama|Romance|War
356,Forrest Gump ,658,2.5,416,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,82,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,344,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,133,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,83,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,434,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,561,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,84,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,132,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,133,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,86,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,438,Comedy|Drama|Romance|War
356,Forrest Gump ,658,0.5,89,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,91,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,566,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,119,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,437,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,132,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,93,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,47,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,417,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,94,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,436,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,131,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,591,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,436,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,131,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,372,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,98,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,328,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,434,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,100,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,102,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,49,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,103,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,418,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,437,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,432,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,104,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,121,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.5,105,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,122,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,430,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,368,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,562,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,209,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,126,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,109,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,126,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,438,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,22,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,428,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,111,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,584,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,50,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,600,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.5,112,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,229,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,27,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,426,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,113,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,125,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,419,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,327,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.5,341,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,425,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,116,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,439,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,125,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.5,361,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,117,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,563,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,124,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,119,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.5,357,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,124,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,564,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,121,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,423,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,122,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,528,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,565,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,420,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,226,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.5,63,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,326,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,205,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,443,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,275,Comedy|Drama|Romance|War
356,Forrest Gump ,658,2.0,325,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,444,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,418,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.5,323,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,445,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,593,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,344,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,446,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,373,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,530,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,447,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,276,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.5,322,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,448,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,227,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,235,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,14,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,581,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,365,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,321,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,352,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,202,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,452,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,82,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,226,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,319,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,453,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,372,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,519,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,224,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,21,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,455,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,279,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,374,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,583,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,423,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,201,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,318,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,420,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,280,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,458,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,200,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,460,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,461,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,282,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,373,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,317,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,512,Comedy|Drama|Romance|War
356,Forrest Gump ,658,2.5,462,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,222,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,62,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,263,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,314,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,463,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,375,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,232,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,464,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.5,221,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,465,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,579,Comedy|Drama|Romance|War
356,Forrest Gump ,658,2.0,237,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,356,Comedy|Drama|Romance|War
356,Forrest Gump ,658,2.0,199,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,466,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,374,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,417,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.5,10,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,67,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,312,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,220,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,224,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,98,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.5,376,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,470,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,283,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,471,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,198,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,375,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,474,Comedy|Drama|Romance|War
356,Forrest Gump ,658,2.0,81,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.5,517,Comedy|Drama|Romance|War
356,Forrest Gump ,658,2.5,308,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,356,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,239,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,533,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,476,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.5,341,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.5,376,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,477,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,284,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,525,Comedy|Drama|Romance|War
356,Forrest Gump ,658,2.0,217,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,86,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,307,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,197,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,480,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.5,264,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,100,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,305,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,534,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,483,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.5,215,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,379,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,484,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,286,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,485,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.5,246,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,486,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,340,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,304,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,511,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.5,212,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,240,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,489,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,354,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.5,490,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,491,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,193,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,577,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,288,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,66,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.5,361,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,102,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,301,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,495,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,211,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,192,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,300,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,498,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,339,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,500,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,514,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,503,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,298,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,536,Comedy|Drama|Romance|War
356,Forrest Gump ,658,2.5,416,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,507,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,244,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,8,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,296,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,334,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,511,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,209,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,512,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,379,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.5,520,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,294,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,189,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,292,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,514,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,292,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,380,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,28,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,515,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,205,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,188,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,243,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.5,517,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,519,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.5,520,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,103,Comedy|Drama|Romance|War
356,Forrest Gump ,658,2.0,187,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.5,522,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,523,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,380,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,288,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,336,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,244,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,525,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,294,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.5,215,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,202,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,286,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,201,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,243,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,507,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,528,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,354,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,284,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,530,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,296,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.5,68,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.5,246,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,335,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,381,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,283,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,533,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,534,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,282,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,280,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,381,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,536,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,587,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,200,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,298,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,279,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,382,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,541,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,425,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,104,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,542,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,247,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,543,Comedy|Drama|Romance|War
356,Forrest Gump ,658,2.0,199,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,182,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,548,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,300,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,550,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,276,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,362,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,181,Comedy|Drama|Romance|War
356,Forrest Gump ,658,2.0,19,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,551,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,608,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,382,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,552,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,385,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,351,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,198,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,275,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,274,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,555,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,78,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,249,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,301,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.5,105,Comedy|Drama|Romance|War
356,Forrest Gump ,658,2.0,268,Comedy|Drama|Romance|War
356,Forrest Gump ,658,0.5,89,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,179,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,559,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,266,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,541,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.5,560,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,249,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,334,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,266,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,415,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,11,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,561,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,197,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,336,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,562,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,385,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,335,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,563,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,564,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,565,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,566,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,590,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,254,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,178,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,567,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,240,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,568,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,93,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,542,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,569,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.5,264,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,570,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,193,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,304,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,263,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,572,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.5,596,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,503,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,573,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,367,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,177,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,543,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,261,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,577,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,84,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,192,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,332,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,352,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,579,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,251,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,387,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,222,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,580,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,24,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,573,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,581,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,251,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,189,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.0,583,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,305,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,254,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,584,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,239,Comedy|Drama|Romance|War
356,Forrest Gump ,658,4.5,332,Comedy|Drama|Romance|War
356,Forrest Gump ,658,5.0,548,Comedy|Drama|Romance|War
356,Forrest Gump ,658,3.0,174,Comedy|Drama|Romance|War
